Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_Of_Engines,Engine_Type,Far_Description,Schedule,Purpose_Of_Flight,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Report_Status,Publication_Date,Total_Passengers,Fatal_Injury_Proportion,Uninjured_Proportion
20001206X00659,Incident,MIA94IA043,1994-01-01,"MIAMI, FL",United States,,,MIA,MIAMI INTERNATIONAL,Incident,,,N648UA,Boeing,767-322,No,2.0,Turbo Fan,,SCHD,Unknown,United Airlines Inc.,0.0,0.0,0.0,169.0,VMC,Standing,Probable Cause,14-02-1995,169.0,0.0,1.0
20001206X00668,Accident,MIA94LA055,1994-01-16,"ZELLWOOD, FL",United States,,,X61,BOB WHITE FIELD,Non-Fatal,Substantial,,N59528,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,07-12-1994,1.0,0.0,0.0
20001206X00622,Incident,FTW94IA070,1994-01-19,"LITTLE ROCK, AR",United States,,,LIT,LITTLE ROCK ADAMS FIELD,Incident,Minor,,N53SW,Boeing,737-2H4,No,2.0,Turbo Jet,,SCHD,Unknown,,0.0,0.0,0.0,67.0,VMC,Takeoff,Probable Cause,14-02-1995,67.0,0.0,1.0
20001206X00671,Accident,MIA94LA061,1994-01-28,"ORMOND BEACH, FL",United States,,,,,Non-Fatal,,,VRBNK,Airbus,A-300-B4-203,No,2.0,Turbo Fan,,SCHD,Unknown,Air Jamaica,0.0,1.0,0.0,208.0,VMC,Cruise,Probable Cause,18-11-1994,209.0,0.0,0.9952153110047847
20001206X00724,Incident,CHI94IA081,1994-02-09,"CHICAGO, IL",United States,,,ORD,CHICAGO O'HARE INT'L ARPT,Incident,Minor,,N408PE,Boeing,737-130,No,2.0,Turbo Jet,,SCHD,Unknown,"Continental Airlines, Inc.",0.0,0.0,0.0,100.0,VMC,Landing,Probable Cause,19-12-1994,100.0,0.0,1.0
20001206X00695,Incident,ATL94IA048,1994-02-11,"CHARLOTTE, NC",United States,,,,,Incident,,,N882CC,Boeing,DHC-8-102,No,2.0,Turbo Prop,,SCHD,Unknown,"Ccair, Inc.",0.0,0.0,2.0,10.0,IMC,Approach,Probable Cause,18-01-1995,12.0,0.0,0.8333333333333334
20001206X00784,Accident,LAX94LA141,1994-02-12,PACIFIC OCEAN,PACIFIC OCEAN,,,,,Non-Fatal,,,N186UA,Boeing,747-400,No,4.0,Turbo Fan,,SCHD,Unknown,United Airlines,0.0,1.0,0.0,408.0,VMC,Cruise,Probable Cause,14-11-1994,409.0,0.0,0.9975550122249389
20001206X00889,Accident,DCA94RA037,1994-03-01,"NARITA, JAPAN",Japan,,,NRT,NEW TOKYO INTERNATIONAL,Non-Fatal,Substantial,,N637US,Boeing,747,No,4.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,250.0,VMC,,Foreign,28-03-1995,250.0,0.0,1.0
20001206X00827,Incident,ANC94IA037,1994-03-04,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE INTERNATIONAL,Incident,Minor,,B-160,Boeing,747-200F,No,4.0,Turbo Fan,,NSCH,Unknown,China Airlines (dba: Cal),0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,25-01-1995,3.0,0.0,1.0
20001206X00845,Accident,ATL94LA066,1994-03-19,"CHAMBLEE, GA",United States,,,PDK,PEACHTREE DEKALB AIRPORT,Non-Fatal,Substantial,,N57TH,Boeing,PT-17,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,19-12-1994,2.0,0.0,1.0
20001206X01148,Incident,MIA94IA110,1994-04-02,"ORLANDO, FL",United States,,,MCO,ORLANDO INTERNATIONAL,Incident,Minor,,N59412,Boeing,727-243,No,3.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,150.0,VMC,Approach,Probable Cause,05-04-1995,150.0,0.0,1.0
20001206X01122,Incident,LAX94IA206,1994-04-26,"HONOLULU, HI",United States,,,HNL,HONOLULU INTERNATIONAL,Incident,,,N804AL,Boeing,737-209,No,2.0,Turbo Jet,,SCHD,Unknown,"Aloha Airlines, Inc. (dba: Aloha Airlines, Inc.)",0.0,0.0,1.0,58.0,VMC,Approach,Probable Cause,27-03-1995,59.0,0.0,0.9830508474576272
20001206X01232,Accident,CHI94LA150,1994-05-08,"SANDWICH, IL",United States,,,C48,WOODLAKE LANDINGS,Non-Fatal,Substantial,,N68135,Boeing,B75-N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,13-10-1995,2.0,0.0,1.0
20001206X01270,Accident,FTW94FA156,1994-05-14,"PEYTON, CO",United States,,,,,Fatal(2),Destroyed,,N631E,Boeing,E75N1,No,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,07-12-1994,2.0,1.0,0.0
20001206X01302,Accident,FTW94LA179,1994-05-22,"DEMING, NM",United States,,,DMN,DEMING MUNICIPAL,Non-Fatal,Substantial,,N85289,Boeing,B-75,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,14-11-1994,2.0,0.0,1.0
20001206X01490,Accident,CHI94LA188,1994-06-03,"NEW PARIS, IN",United States,,,,PRIVATE,Non-Fatal,Substantial,,N9046Y,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,24-02-1995,1.0,0.0,1.0
20001206X01608,Accident,NYC94LA111,1994-06-29,"EAST HAMPTON, NY",United States,,,,,Non-Fatal,,,N606TW,Boeing,767-200,No,2.0,Turbo Fan,,SCHD,Unknown,Trans World Airlines,0.0,1.0,3.0,163.0,VMC,Maneuvering,Probable Cause,02-12-1994,167.0,0.0,0.9760479041916168
20001206X01636,Incident,ANC94IA075A,1994-07-01,"JUNEAU, AK",United States,,,,JUNEAU INTL,Incident,,,N769AS,Boeing,737-400,No,2.0,Turbo Fan,,SCHD,Unknown,"Alaska Airlines, Inc (dba: Alaska Airlines)",0.0,0.0,0.0,63.0,VMC,Approach,Probable Cause,31-10-1995,63.0,0.0,1.0
20001206X01744,Accident,FTW94LA229,1994-07-07,"SOUTH BEND, IN",United States,,,,,Non-Fatal,,,N60SW,Boeing,737-2H4,No,2.0,Turbo Fan,,SCHD,Unknown,(dba: Southwest Airlines),0.0,1.0,0.0,104.0,IMC,Climb,Probable Cause,26-01-1995,105.0,0.0,0.9904761904761905
20001206X01674,Accident,ATL94LA147,1994-07-30,"CHAMBLEE, GA",United States,,,PDK,DEKALB-PEACHTREE,Non-Fatal,Substantial,,N57TH,Boeing,A75N1,No,1.0,Reciprocating,,,Business,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,13-03-1995,2.0,0.0,1.0
20001206X01852,Accident,NYC94LA141A,1994-07-31,"READINGTON, NJ",United States,,,N51,SOLBERG-HUNTERDON AIRPORT,Non-Fatal,Minor,,N2313,Boeing,PT-13,No,1.0,Reciprocating,,,Unknown,,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,07-12-1994,4.0,0.0,1.0
20001206X01761,Accident,FTW94LA254,1994-07-31,"COMFORT, TX",United States,,,8XS9,RUST,Non-Fatal,Substantial,,N60459,Boeing,A75,No,1.0,Reciprocating,,,Personal,,0.0,1.0,1.0,0.0,VMC,Takeoff,Probable Cause,24-02-1995,2.0,0.0,0.0
20001206X01724,Accident,CHI94LA260,1994-07-31,"WATERFORD, MI",United States,,,PTK,OAKLAND PONTIAC AIRPORT,Non-Fatal,Substantial,,N44MK,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,19-06-1995,1.0,0.0,1.0
20001206X02087,Accident,LAX94LA333,1994-08-19,"PHOENIX, AZ",United States,,,PHX,PHOENIX SKY HARBOR INTL,Non-Fatal,,,N901AW,Boeing,757-200,No,2.0,Turbo Jet,,SCHD,Unknown,"America West Airlines, Inc.",0.0,1.0,0.0,167.0,VMC,Taxi,Probable Cause,18-05-1995,168.0,0.0,0.9940476190476191
20001206X02151,Accident,SEA94LA222,1994-08-28,"CALDWELL, ID",United States,,,U35,CALDWELL INDUSTRIAL,Non-Fatal,Substantial,,N73617,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,13-10-1995,2.0,0.0,0.0
20001206X02233,Accident,DCA94MA076,1994-09-08,"ALIQUIPPA, PA",United States,,,,,Fatal(132),Destroyed,,N513AU,Boeing,B-737-300,No,2.0,Turbo Fan,,SCHD,Unknown,Usair (dba: Usair),132.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,15-11-1999,132.0,1.0,0.0
20001206X02322,Accident,MIA94LA214,1994-09-19,ATLANTIC OCEAN,ATLANTIC OCEAN,,,,,Non-Fatal,,,N433US,Boeing,737-400,No,2.0,Turbo Jet,,SCHD,Unknown,,0.0,1.0,0.0,131.0,IMC,Descent,Probable Cause,26-01-1995,132.0,0.0,0.9924242424242424
20001206X02511,Accident,NYC95LA010,1994-10-15,"FITCHBURG, MA",United States,,,FIT,FITCHBURG MUNICIPAL,Non-Fatal,Substantial,,N4923N,Boeing,PT-17,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,05-04-1995,2.0,0.0,1.0
20001206X02567,Incident,CHI95IA028,1994-11-02,"CHICAG0, IL",United States,,,ORD,CHICAGO O'HARE INTL,Incident,Minor,,N631US,Boeing,747-251B,No,4.0,Turbo Jet,,,Positioning,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,27-03-1995,3.0,0.0,1.0
20001206X02645,Accident,NYC95LA021,1994-11-05,"SAYVILLE, NY",United States,,,,,Fatal(2),Destroyed,,N48190,Boeing,A-75N1,No,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,29-06-1995,2.0,1.0,0.0
20001206X02570,Accident,CHI95LA031,1994-11-06,"ST PAUL, MN",United States,,,MSP,MINNEAPOLIS-ST PAUL INTL,Non-Fatal,,,N518US,Boeing,757-231,No,2.0,Turbo Fan,,SCHD,Unknown,Northwest Airlines,0.0,1.0,0.0,123.0,VMC,Taxi,Probable Cause,24-09-1995,124.0,0.0,0.9919354838709677
20001206X02589,Incident,FTW95IA049,1994-11-18,"SPRINGFIELD, MO",United States,,,SGF,SRINGFIELD,Incident,Minor,,N988UA,Boeing,B-737-200,No,2.0,Turbo Jet,,SCHD,Unknown,,0.0,0.0,0.0,57.0,IMC,Takeoff,Probable Cause,29-06-1995,57.0,0.0,1.0
20001206X02631,Accident,MIA95LA026,1994-11-22,"MIAMI, FL",United States,,,MIA,MIAMI INTERNATIONAL,Non-Fatal,Substantial,,HCBRF,Boeing,727-100,No,3.0,Turbo Fan,,NSCH,Unknown,(dba: Aeca),0.0,1.0,0.0,5.0,VMC,Standing,Probable Cause,04-05-1995,6.0,0.0,0.8333333333333334
20001206X02604,Accident,FTW95LA055,1994-11-25,"TULSA, OK",United States,,,TUL,TULSA INTERNATIONAL,Non-Fatal,Substantial,,N413UP,Boeing,757-24APF,No,2.0,Turbo Fan,,NSCH,Unknown,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,18-05-1995,2.0,0.0,1.0
20001206X02590,Incident,FTW95IA053,1994-11-26,"HOUSTON, TX",United States,,,IAH,HOUSTON INTERCONTINENTAL,Incident,Minor,,N14336,Boeing,B-737-300,No,2.0,Turbo Fan,,SCHD,Unknown,"Continental Airlines, Inc.",0.0,0.0,0.0,134.0,VMC,Standing,Probable Cause,29-06-1995,134.0,0.0,1.0
20001206X02667,Accident,ANC95FA019,1994-12-11,"ANCHORAGE, AK",United States,,,,,Non-Fatal,,,N681MA,Boeing,737-3M8-(300),No,2.0,Turbo Fan,,SCHD,Unknown,"Markair, Inc.",0.0,1.0,0.0,120.0,VMC,Climb,Probable Cause,13-10-1995,121.0,0.0,0.9917355371900827
20001206X02785,Incident,NYC95IA043,1994-12-18,"JAMAICA, NY",United States,,,JFK,JOHN F. KENNEDY,Incident,Minor,,N53116,Boeing,747-131,No,4.0,Turbo Fan,,SCHD,Unknown,(dba: Trans World Airlines),0.0,0.0,0.0,189.0,VMC,Landing,Probable Cause,13-10-1995,189.0,0.0,1.0
20001206X02710,Accident,DCA95RA009,1994-12-21,"COVENTRY, Algeria",Algeria,,,,,Fatal(5),Destroyed,,,Boeing,B737-2D6C,No,,Unknown,,NSCH,Unknown,,5.0,0.0,0.0,0.0,IMC,,Foreign,06-02-1995,5.0,1.0,0.0
20001207X02855,Incident,FTW95IA083,1995-01-01,"HOUSTON, TX",United States,,,,,Incident,,,N326SW,Boeing,737-3A4,No,2.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,66.0,VMC,Approach,Probable Cause,31-08-1995,66.0,0.0,1.0
20001207X02815,Incident,ATL95IA043,1995-01-19,"ATLANTA, GA",United States,,,ATL,HARTSFIELD ATLANTA INTL.,Incident,Minor,,N4515W,Boeing,737-247,No,2.0,Turbo Jet,,SCHD,Unknown,"Air South, Inc.",0.0,0.0,0.0,28.0,IMC,Landing,Probable Cause,13-10-1995,28.0,0.0,1.0
20001207X02879,Incident,LAX95IA086,1995-01-23,"ALBUQUERQUE, NM",United States,,,ABQ,ALBUQUERQUE INT'L AIRPORT,Incident,,,N155AW,Boeing,737-300,No,2.0,Turbo Fan,,SCHD,Unknown,"America West Airlines, Inc.",0.0,0.0,0.0,37.0,VMC,Takeoff,Probable Cause,29-06-1995,37.0,0.0,1.0
20001207X02869,Accident,FTW95LA103,1995-01-27,"DALLAS, TX",United States,,,DAL,DALLAS LOVE FIELD,Non-Fatal,,,N71SW,Boeing,737-2H4,No,2.0,Turbo Fan,,SCHD,Unknown,,0.0,1.0,0.0,124.0,VMC,Standing,Probable Cause,23-08-1995,125.0,0.0,0.992
20001207X02845,Accident,CHI95LA078,1995-01-28,"BELLEVILLE, MI",United States,,,,,Non-Fatal,Substantial,,N706CK,Boeing,747-238B,No,4.0,Turbo Jet,,,Positioning,,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,25-11-1996,4.0,0.0,1.0
20001207X02950,Accident,DCA95RA017,1995-02-01,"SAN PAULO, BRAZIL",Brazil,,,,,Non-Fatal,Substantial,,,Boeing,737-200,No,,Unknown,,SCHD,Unknown,,0.0,2.0,0.0,0.0,UNK,,Foreign,16-02-1995,2.0,0.0,0.0
20001207X02932,Incident,CHI95IA095,1995-02-25,"CHICAGO, IL",United States,,,ORD,CHICAGO O'HARE INT'L,Incident,,,GAWNM,Boeing,747-136,No,4.0,Turbo Jet,,SCHD,Unknown,,0.0,0.0,0.0,357.0,VMC,Climb,Probable Cause,17-01-1997,357.0,0.0,1.0
20001207X03142,Accident,LAX95LA127,1995-03-04,"GAVIOTA, CA",United States,,,,,Non-Fatal,Substantial,,N450SR,Boeing,B75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,27-10-1995,2.0,0.0,1.0
20001207X03067,Accident,ATL95LA062,1995-03-16,"ALMA, GA",United States,,,,,Non-Fatal,,,N295WA,Boeing,727-200,No,3.0,Turbo Fan,,SCHD,Unknown,,0.0,1.0,5.0,132.0,VMC,Cruise,Probable Cause,13-10-1995,138.0,0.0,0.9565217391304348
20001207X03280,Incident,FTW95IA156,1995-04-03,"DFW AIRPORT, TX",United States,,,DFW,DALLAS/FORT WORTH,Incident,Minor,,XASIJ,Boeing,727-276,No,3.0,Turbo Jet,,NSCH,Unknown,(dba: Aeroexo),0.0,0.0,2.0,158.0,VMC,Climb,Probable Cause,13-10-1995,160.0,0.0,0.9875
20001207X03252,Incident,CHI95IA119,1995-04-07,"CHICAGO, IL",United States,,,ORD,O'HARE INT'L AIRPORT,Incident,Minor,,N9090U,Boeing,737-222,No,2.0,Turbo Jet,,SCHD,Unknown,(dba: United Air Lines),0.0,0.0,0.0,116.0,VMC,Takeoff,Probable Cause,11-07-1996,116.0,0.0,1.0
20001207X03292,Accident,FTW95LA167,1995-04-11,"SAN ANTONIO, TX",United States,,,SAT,SAN ANTONIO INTERNATIONAL,Non-Fatal,,,N683A,Boeing,757-223,No,2.0,Turbo Fan,,SCHD,Unknown,"(dba: American Airlines, Inc.)",0.0,1.0,2.0,129.0,VMC,Other,Probable Cause,19-10-1995,132.0,0.0,0.9772727272727273
20001207X03295,Accident,FTW95LA170,1995-04-13,"DENVER, CO",United States,,,DEN,DENVER INTERNATIONAL,Non-Fatal,Substantial,,EICEU,Boeing,737-400,No,2.0,Turbo Fan,,SCHD,Unknown,"Markair, Inc.",0.0,0.0,0.0,147.0,VMC,Landing,Probable Cause,24-09-1995,147.0,0.0,1.0
20001207X03253,Incident,CHI95IA138,1995-04-27,"WASHINGTON, DC",United States,,,DCA,WASHINGTON NATIONAL,Incident,,,N331NW,Airbus,A320-211,No,2.0,Turbo Fan,,SCHD,Unknown,(dba: Northwest Airlines),0.0,0.0,0.0,108.0,VMC,Approach,Probable Cause,29-04-1996,108.0,0.0,1.0
20001207X03254,Incident,CHI95IA342,1995-04-28,"MINNEAPOLIS, MN",United States,,,,,Incident,,,N331NW,Airbus,A320-211,No,2.0,Turbo Fan,,SCHD,Unknown,(dba: Northwest Airlines),0.0,0.0,0.0,90.0,VMC,Cruise,Probable Cause,29-04-1996,90.0,0.0,1.0
20001207X03565,Accident,SEA95LA100,1995-05-13,"NEWBERG, OR",United States,,,,,Non-Fatal,Substantial,,N1067N,Boeing,E75,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,24-09-1995,1.0,0.0,1.0
20001207X03511,Accident,MIA95LA133,1995-05-19,"TALLAHASSEE, FL",United States,,,,,Non-Fatal,,,N60312,Boeing,737-300,No,2.0,Turbo Fan,,SCHD,Unknown,Continental Airlines,0.0,1.0,0.0,94.0,VMC,Cruise,Probable Cause,31-08-1995,95.0,0.0,0.9894736842105263
20001207X03504,Incident,MIA95IA134,1995-05-19,"BROOKSVILLE, FL",United States,,,,,Incident,,,N76752,Boeing,727-227,No,3.0,Turbo Fan,,SCHD,Unknown,Continental Airlines,0.0,1.0,0.0,130.0,VMC,Cruise,Probable Cause,31-08-1995,131.0,0.0,0.9923664122137404
20001207X03512,Accident,MIA95LA135,1995-05-24,"WEST PALM BEACH, FL",United States,,,PBI,PALM BEACH INTERNATIONAL,Non-Fatal,Substantial,,N489DA,Boeing,727-232,No,3.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,136.0,VMC,Taxi,Probable Cause,31-08-1995,136.0,0.0,1.0
20001207X03571,Accident,SEA95LA109,1995-05-30,"RAWLINS, WY",United States,,,RWL,RAWLINS MUNICIPAL,Non-Fatal,Substantial,,N43286,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,1.0,VMC,Takeoff,Probable Cause,19-01-1996,2.0,0.0,0.5
20001207X03655,Accident,CHI95LA170,1995-06-03,"ST PAUL, MN",United States,,,MSP,MINNEAPOLIS/ST. PAUL,Non-Fatal,Substantial,,N326US,Airbus,A-320-211,No,2.0,Turbo Fan,,SCHD,Unknown,Northwest Airlines (dba: Northwest Airlines),0.0,0.0,0.0,115.0,VMC,Taxi,Probable Cause,27-02-1996,115.0,0.0,1.0
20001207X03788,Accident,MIA95WA143,1995-06-03,"PANAMA CITY, PANAMA",Panama,,,,,Non-Fatal,Substantial,,N706CK,Boeing,B-747-238,No,,Unknown,,NSCH,,,0.0,0.0,0.0,4.0,VMC,,Foreign,21-07-1995,4.0,0.0,1.0
20001207X03607,Accident,ATL95LA107,1995-06-08,"FAYETTEVILLE, GA",United States,,,19GA,WILLOW POND,Non-Fatal,Substantial,,N53232,Boeing,D75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,29-01-1996,1.0,0.0,1.0
20001207X03815,Accident,SEA95LA121,1995-06-18,"HELENA, MT",United States,,,HLN,HELENA REGIONAL AIRPORT,Non-Fatal,Substantial,,N1967M,Boeing,A75N1,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,19-01-1996,2.0,0.0,1.0
20001207X03670,Accident,CHI95LA188,1995-06-20,"CHAMPAGNE, IL",United States,,,,,Non-Fatal,,,N606UA,Boeing,767-222,No,2.0,Turbo Fan,,SCHD,Unknown,,0.0,4.0,0.0,144.0,VMC,Cruise,Probable Cause,17-05-1996,148.0,0.0,0.972972972972973
20001207X03768,Incident,MIA95IA157,1995-06-25,ATLANTIC OCEAN,ATLANTIC OCEAN,,,,,Incident,,,N13983,Airbus,A-300-B4-103,No,2.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,22.0,231.0,VMC,Cruise,Probable Cause,14-02-1996,253.0,0.0,0.9130434782608695
20001207X03734,Incident,LAX95IA229,1995-06-29,"ELKO, NV",United States,,,,,Incident,Minor,,N457TM,Boeing,737-200,No,2.0,Turbo Jet,,SCHD,Unknown,(dba: Casino Express),0.0,0.0,0.0,84.0,VMC,Descent,Probable Cause,25-11-1996,84.0,0.0,1.0
20001207X03986,Incident,LAX95IA246,1995-07-04,"LAS VEGAS, NV",United States,,,LAS,MCCARRAN INTERNATIONAL,Incident,Minor,,N712RC,Boeing,727-257,No,3.0,Turbo Fan,,SCHD,Unknown,"Northwest Airlines, Inc. (dba: Northwest Airlines, Inc.)",0.0,0.0,0.0,53.0,VMC,Landing,Probable Cause,14-02-1996,53.0,0.0,1.0
20001207X04003,Accident,LAX95LA255,1995-07-17,"LOS ANGELES, CA",United States,,,LAX,LOS ANGELES INTERNATIONAL,Non-Fatal,Substantial,,N268UE,Embraer,EMB-120-RT,No,2.0,Turbo Prop,,SCHD,Unknown,West Air Commuter Airlines Inc (dba: United Express),0.0,0.0,0.0,6.0,VMC,Taxi,Probable Cause,30-11-1995,6.0,0.0,1.0
20001207X04023,Incident,MIA95IA187,1995-07-18,"ORLANDO, FL",United States,,,,,Incident,,,N390US,Boeing,737-3B7,No,2.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,120.0,VMC,Descent,Probable Cause,03-09-1996,120.0,0.0,1.0
20001207X03934,Accident,FTW95FA319A,1995-07-28,"DALLAS, TX",United States,,,DAL,LOVE FIELD,Non-Fatal,Minor,,N675AA,Boeing,737-3A4,No,2.0,Turbo Fan,,SCHD,Unknown,Southwest Airlines Co. (dba: Southwest),0.0,0.0,0.0,99.0,VMC,Taxi,Probable Cause,15-11-1996,99.0,0.0,1.0
20001207X04311,Accident,LAX95LA350,1995-08-01,"VAN NUYS, CA",United States,,,VNY,VAN NUYS,Non-Fatal,Substantial,,N54284,Boeing,B75-A75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-07-1996,1.0,0.0,1.0
20001207X04196,Accident,CHI95LA271,1995-08-04,"DETROIT, MI",United States,,,,,Non-Fatal,,,N509US,Boeing,757,No,2.0,Turbo Jet,,SCHD,Unknown,"Northwest Airlines, Inc.",0.0,1.0,0.0,126.0,VMC,Cruise,Probable Cause,04-12-1995,127.0,0.0,0.9921259842519685
20001207X04317,Incident,MIA95IA194,1995-08-05,"CHARLOTTE, NC",United States,,,,,Incident,,,N396US,Boeing,737-3B7,No,2.0,Turbo Fan,,SCHD,Unknown,Usair,0.0,0.0,0.0,83.0,VMC,Descent,Probable Cause,03-09-1996,83.0,0.0,1.0
20001207X04323,Accident,MIA95LA196,1995-08-05,"ORLANDO, FL",United States,,,MCO,ORLANDO INTERNATIONAL,Non-Fatal,Substantial,,N764AT,Boeing,727-264,No,3.0,Turbo Jet,,SCHD,Unknown,American Trans Air,0.0,0.0,0.0,165.0,VMC,Taxi,Probable Cause,26-10-1995,165.0,0.0,1.0
20001207X04224,Accident,DCA95RA051,1995-08-09,"SAN VICENTE, El Salvador",El Salvador,,,,,Fatal(65),Destroyed,,N125GU,Boeing,737-200,No,,Unknown,,SCHD,Unknown,,65.0,0.0,0.0,0.0,IMC,,Foreign,07-09-1995,65.0,1.0,0.0
20001207X04344,Incident,NYC95IA192,1995-08-14,"JAMAICA, NY",United States,,,,,Incident,Minor,,N603FF,Boeing,747-130,No,4.0,Turbo Fan,,SCHD,Unknown,(dba: Tower Air),0.0,0.0,0.0,436.0,VMC,Climb,Probable Cause,03-07-1996,436.0,0.0,1.0
20001207X04242,Accident,FTW95LA341,1995-08-14,"ENGLEWOOD, CO",United States,,,APA,CENTENNIAL,Non-Fatal,Substantial,,N735YP,Boeing,B75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,06-11-1995,1.0,0.0,1.0
20001207X04228,Incident,FTW95IA348,1995-08-18,"LUBBOCK, TX",United States,,,LBB,LUBBOCK INTERNATIONAL,Incident,Minor,,N309SW,Boeing,737-3H4,No,2.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,114.0,VMC,Takeoff,Probable Cause,21-03-1996,114.0,0.0,1.0
20001207X04223,Accident,DCA95MA054,1995-08-21,"CARROLLTON, GA",United States,,,CTJ,WEST GEORGIA REGIONAL,Fatal(8),Destroyed,,N256AS,Embraer,EMB-120RT,No,2.0,Turbo Prop,,SCHD,Unknown,Atlantic Southeast Airlines (dba: Delta Connector),8.0,13.0,8.0,0.0,VMC,Climb,Probable Cause,15-12-1997,29.0,0.27586206896551724,0.0
20001207X04258,Accident,FTW95LA360,1995-08-24,"EVADALE, TX",United States,,,,,Non-Fatal,Substantial,,N68722,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,29-01-1996,1.0,0.0,0.0
20001207X04318,Incident,MIA95IA214,1995-08-25,"FORT LAUDERDALE, FL",United States,,,,,Incident,,,N373US,Boeing,737-3B7,No,2.0,Turbo Fan,,SCHD,Unknown,"Usair, Inc.",0.0,0.0,0.0,50.0,VMC,Descent,Probable Cause,16-01-1996,50.0,0.0,1.0
20001207X04545,Accident,MIA95LA218,1995-09-06,"MIAMI, FL",United States,,,MIA,MIAMI INTERNATIONAL,Non-Fatal,Substantial,,N405KW,Boeing,737-4Q8,No,2.0,Turbo Fan,,SCHD,Unknown,"Carnival Air Lines, Inc.",0.0,0.0,0.0,78.0,VMC,Taxi,Probable Cause,01-04-1996,78.0,0.0,1.0
20001207X04568,Accident,NYC95FA224A,1995-09-24,"MARLBOROUGH, MA",United States,,,9B1,MARLBOROUGH,Fatal(1),Minor,,N89X,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,1.0,1.0,0.0,1.0,VMC,Approach,Probable Cause,29-05-1996,3.0,0.3333333333333333,0.3333333333333333
20001207X04543,Incident,MIA95IA238,1995-09-26,"FORT LAUDERDALE, FL",United States,,,FLL,FT. LAUDERDALE-HOLLYWOOD,Incident,,,N404KW,Boeing,737-400,No,2.0,Turbo Fan,,SCHD,Unknown,Carnival Airlines,0.0,0.0,3.0,162.0,VMC,Takeoff,Probable Cause,04-12-1995,165.0,0.0,0.9818181818181818
